sp4,ind.unique,fruit.unique,date,IND,fruit_frsh,fruit_dry,N_seedfull,N_seedempty,N_capsules,dspr_frsh,dspr_dry,seed_frsh,seed_dry,testa_dry,dsprfrsh_n,dsprdry_n,seedfrsh_n,seeddry_n,testadry_n,lugar,sp6,family,genus,species,lifeform
PRIA,1,2,19951116,1,10.622,3.516,8,0,2,0.59,0.068,NA,NA,NA,1,1,1,1,1,T 28,PRI1AS,Hippocrateaceae,Prionostemma,aspera,L
PRIA,1,2,19951116,1,10.622,3.516,8,0,2,0.535,NA,NA,NA,NA,1,1,1,1,1,T 28,PRI1AS,Hippocrateaceae,Prionostemma,aspera,L
PRIA,1,2,19951116,1,10.622,3.516,8,0,2,0.546,0.07,NA,NA,NA,1,1,1,1,1,T 28,PRI1AS,Hippocrateaceae,Prionostemma,aspera,L
PRIA,1,2,19951116,1,10.622,3.516,8,0,2,0.603,0.081,NA,NA,NA,1,1,1,1,1,T 28,PRI1AS,Hippocrateaceae,Prionostemma,aspera,L
PRIA,2,1,20090518,1,3.5759,3.1569,4,0,NA,0.2623,0.2217,0.1651,0.1505,0.0443,1,1,1,1,1,BCI,PRI1AS,Hippocrateaceae,Prionostemma,aspera,L
PRIA,2,1,20090518,1,3.5759,3.1569,4,0,NA,0.2015,0.1808,0.1335,0.1238,0.031,1,1,1,1,1,BCI,PRI1AS,Hippocrateaceae,Prionostemma,aspera,L
PRIA,2,1,20090518,1,3.5759,3.1569,4,0,NA,0.2625,0.2281,0.1695,0.1555,0.0483,1,1,1,1,1,BCI,PRI1AS,Hippocrateaceae,Prionostemma,aspera,L
PRIA,2,1,20090518,1,3.5759,3.1569,4,0,NA,0.2481,0.2203,0.1545,0.1417,0.0479,1,1,1,1,1,BCI,PRI1AS,Hippocrateaceae,Prionostemma,aspera,L
PRIA,2,2,20090518,1,2.7544,2.3868,3,0,NA,0.34,0.2914,0.2198,0.195,0.0659,1,1,1,1,1,BCI,PRI1AS,Hippocrateaceae,Prionostemma,aspera,L
PRIA,2,2,20090518,1,2.7544,2.3868,3,0,NA,0.3012,0.2637,0.207,0.1883,0.0486,1,1,1,1,1,BCI,PRI1AS,Hippocrateaceae,Prionostemma,aspera,L
PRIA,2,2,20090518,1,2.7544,2.3868,3,0,NA,0.2405,0.2057,0.1518,0.1338,0.0438,1,1,1,1,1,BCI,PRI1AS,Hippocrateaceae,Prionostemma,aspera,L
PRIA,3,1,20090519,1,3.5678,3.1543,4,0,NA,0.289,0.2488,0.195,0.1736,0.0487,1,1,1,1,1,BCI,PRI1AS,Hippocrateaceae,Prionostemma,aspera,L
PRIA,3,1,20090519,1,3.5678,3.1543,4,0,NA,0.2539,0.23,0.163,0.1519,0.0476,1,1,1,1,1,BCI,PRI1AS,Hippocrateaceae,Prionostemma,aspera,L
PRIA,3,1,20090519,1,3.5678,3.1543,4,0,NA,0.2786,0.252,0.1807,0.1687,0.0564,1,1,1,1,1,BCI,PRI1AS,Hippocrateaceae,Prionostemma,aspera,L
PRIA,3,1,20090519,1,3.5678,3.1543,4,0,NA,0.269,0.2427,0.1785,0.1675,0.0498,1,1,1,1,1,BCI,PRI1AS,Hippocrateaceae,Prionostemma,aspera,L
PRIA,4,1,20100301,-9,NA,NA,4,0,NA,0.174,0.1531,0.0972,0.0898,0.0626,1,1,1,1,1,unknown,PRI1AS,Hippocrateaceae,Prionostemma,aspera,L
PRIA,4,1,20100301,-9,NA,NA,4,0,NA,0.2351,0.2116,0.1556,0.1447,0.0667,1,1,1,1,1,unknown,PRI1AS,Hippocrateaceae,Prionostemma,aspera,L
PRIA,4,1,20100301,-9,NA,NA,4,0,NA,0.1855,0.1695,0.1273,0.1189,0.0508,1,1,1,1,1,unknown,PRI1AS,Hippocrateaceae,Prionostemma,aspera,L
PRIA,4,1,20100301,-9,NA,NA,4,0,NA,0.2167,0.198,0.1362,0.128,0.0697,1,1,1,1,1,unknown,PRI1AS,Hippocrateaceae,Prionostemma,aspera,L
PRIA,5,1,20100302,-9,NA,NA,4,0,NA,0.2012,0.1799,0.1233,0.1142,0.0658,1,1,1,1,1,unknown,PRI1AS,Hippocrateaceae,Prionostemma,aspera,L
PRIA,5,1,20100302,-9,NA,NA,4,0,NA,0.2424,0.223,0.1555,0.1484,0.0746,1,1,1,1,1,unknown,PRI1AS,Hippocrateaceae,Prionostemma,aspera,L
PRIA,5,1,20100302,-9,NA,NA,4,0,NA,0.3371,0.2358,0.2004,0.153,0.0829,1,1,1,1,1,unknown,PRI1AS,Hippocrateaceae,Prionostemma,aspera,L
PRIA,5,1,20100302,-9,NA,NA,4,0,NA,0.275,0.2057,0.1817,0.1414,0.064,1,1,1,1,1,unknown,PRI1AS,Hippocrateaceae,Prionostemma,aspera,L
PRIA,5,2,20100302,-9,NA,NA,4,0,NA,0.2836,0.2158,0.1829,0.1423,0.0728,1,1,1,1,1,unknown,PRI1AS,Hippocrateaceae,Prionostemma,aspera,L
PRIA,5,2,20100302,-9,NA,NA,4,0,NA,0.2333,0.1621,0.141,0.1003,0.0617,1,1,1,1,1,unknown,PRI1AS,Hippocrateaceae,Prionostemma,aspera,L
PRIA,5,2,20100302,-9,NA,NA,4,0,NA,0.3001,0.2202,0.2034,0.1475,0.0722,1,1,1,1,1,unknown,PRI1AS,Hippocrateaceae,Prionostemma,aspera,L
PRIA,5,2,20100302,-9,NA,NA,4,0,NA,0.3473,0.2532,0.2271,0.1754,0.078,1,1,1,1,1,unknown,PRI1AS,Hippocrateaceae,Prionostemma,aspera,L
PRIA,6,1,20100303,-9,NA,NA,4,0,NA,0.2921,0.2214,0.1999,0.1549,0.0664,1,1,1,1,1,unknown,PRI1AS,Hippocrateaceae,Prionostemma,aspera,L
PRIA,6,1,20100303,-9,NA,NA,4,0,NA,0.296,0.258,0.1991,0.1836,0.074,1,1,1,1,1,unknown,PRI1AS,Hippocrateaceae,Prionostemma,aspera,L
PRIA,6,1,20100303,-9,NA,NA,4,0,NA,0.3197,0.2382,0.2091,0.1611,0.0775,1,1,1,1,1,unknown,PRI1AS,Hippocrateaceae,Prionostemma,aspera,L
PRIA,6,1,20100303,-9,NA,NA,4,0,NA,0.1982,0.1709,0.116,0.106,0.0647,1,1,1,1,1,unknown,PRI1AS,Hippocrateaceae,Prionostemma,aspera,L
PRIA,6,2,20100303,-9,NA,NA,4,0,NA,0.1965,0.1695,0.1077,0.0984,0.071,1,1,1,1,1,unknown,PRI1AS,Hippocrateaceae,Prionostemma,aspera,L
PRIA,6,2,20100303,-9,NA,NA,4,0,NA,0.2703,0.2392,0.1705,0.1568,0.0819,1,1,1,1,1,unknown,PRI1AS,Hippocrateaceae,Prionostemma,aspera,L
PRIA,6,2,20100303,-9,NA,NA,4,0,NA,0.2324,0.2017,0.1438,0.1303,0.0713,1,1,1,1,1,unknown,PRI1AS,Hippocrateaceae,Prionostemma,aspera,L
PRIA,6,2,20100303,-9,NA,NA,4,0,NA,0.2312,0.2015,0.14,0.1282,0.0727,1,1,1,1,1,unknown,PRI1AS,Hippocrateaceae,Prionostemma,aspera,L
PRIC,1,1,20001006,1,51.24,26.3411,NA,NA,NA,32.4622,18.0104,29.4562,15.9092,2.1012,1,1,1,1,1,Ava26.4,PRI2CO,Fabaceae-Caesalpinioideae,Prioria,copaifera,T
PRIC,1,2,20001006,1,84.02,46.3101,NA,NA,NA,58.7683,32.0416,53.0826,28.5843,3.4573,1,1,1,1,1,Ava26.4,PRI2CO,Fabaceae-Caesalpinioideae,Prioria,copaifera,T
PRIC,1,3,20001006,1,79,41.83,NA,NA,NA,48.7122,28.5,44.4619,25.8,2.7,1,1,1,1,1,Ava26.4,PRI2CO,Fabaceae-Caesalpinioideae,Prioria,copaifera,T
PRIC,1,4,20001006,1,68.24,30.92,NA,NA,NA,38.2815,21.03,33.9,17.83,3.2,1,1,1,1,1,Ava26.4,PRI2CO,Fabaceae-Caesalpinioideae,Prioria,copaifera,T
PRIC,1,5,20001006,1,73.02,42.46,NA,NA,NA,47.2721,28.16,42.9216,25.07,3.09,1,1,1,1,1,Ava26.4,PRI2CO,Fabaceae-Caesalpinioideae,Prioria,copaifera,T
PRIC,2,1,20070716,2,80.52,32.49,1,0,NA,0.4681,19.47,0.4681,19.47,NA,1,1,1,1,1,BCI,PRI2CO,Fabaceae-Caesalpinioideae,Prioria,copaifera,T
PRIC,2,2,20070716,2,59.31,23.83,1,0,NA,0.3345,13.65,0.3345,13.65,NA,1,1,1,1,1,BCI,PRI2CO,Fabaceae-Caesalpinioideae,Prioria,copaifera,T
PRIC,2,3,20070716,2,51.22,18.84,1,0,NA,0.2646,9.21,0.2646,9.21,NA,1,1,1,1,1,BCI,PRI2CO,Fabaceae-Caesalpinioideae,Prioria,copaifera,T
PRIC,2,4,20070716,2,59.47,22.94,1,0,NA,0.3229,12.57,0.3229,12.57,NA,1,1,1,1,1,BCI,PRI2CO,Fabaceae-Caesalpinioideae,Prioria,copaifera,T
PRIC,2,5,20070716,2,64.16,25.3,1,0,NA,0.3681,14.77,0.3681,14.77,NA,1,1,1,1,1,BCI,PRI2CO,Fabaceae-Caesalpinioideae,Prioria,copaifera,T
PRIC,3,1,20070730,3,76.99,34.37,1,0,NA,47.9,22.96,47.9,22.96,NA,1,1,1,1,1,BCI,PRI2CO,Fabaceae-Caesalpinioideae,Prioria,copaifera,T
PRIC,3,2,20070730,3,81.08,35.45,1,0,NA,51.5,23.95,51.5,23.95,NA,1,1,1,1,1,BCI,PRI2CO,Fabaceae-Caesalpinioideae,Prioria,copaifera,T
PRIC,3,3,20070730,3,78.63,34.84,1,0,NA,47.68,22.81,47.68,22.81,NA,1,1,1,1,1,BCI,PRI2CO,Fabaceae-Caesalpinioideae,Prioria,copaifera,T
PRIC,3,4,20070730,3,76.25,32.72,1,0,NA,44.79,21.04,44.79,21.04,NA,1,1,1,1,1,BCI,PRI2CO,Fabaceae-Caesalpinioideae,Prioria,copaifera,T
PRIC,3,5,20070730,3,68.84,27.8,1,0,NA,42.38,17.72,42.38,17.72,NA,1,1,1,1,1,BCI,PRI2CO,Fabaceae-Caesalpinioideae,Prioria,copaifera,T
PRIC,4,1,20080318,3,39.1208,26.6751,1,0,NA,25.7543,16.2184,25.7543,16.2184,NA,1,1,1,1,1,BCI,PRI2CO,Fabaceae-Caesalpinioideae,Prioria,copaifera,T
PRIC,4,2,20080318,3,49.6543,29.1688,1,0,NA,37.4977,20.5046,37.4977,20.5046,NA,1,1,1,1,1,BCI,PRI2CO,Fabaceae-Caesalpinioideae,Prioria,copaifera,T
PRIC,4,3,20080318,3,47.0368,24.8829,1,0,NA,31.2174,15.5136,31.2174,15.5136,NA,1,1,1,1,1,BCI,PRI2CO,Fabaceae-Caesalpinioideae,Prioria,copaifera,T
PRIC,4,4,20080318,3,61.0695,31.6926,1,0,NA,41.9665,21.6715,41.9665,21.6715,NA,1,1,1,1,1,BCI,PRI2CO,Fabaceae-Caesalpinioideae,Prioria,copaifera,T
PRIC,4,5,20080318,3,51.6138,27.8886,1,0,NA,37.737,19.1853,37.737,19.1853,NA,1,1,1,1,1,BCI,PRI2CO,Fabaceae-Caesalpinioideae,Prioria,copaifera,T
PRIC,5,1,20080318,4,69.2203,32.968,1,0,NA,41.7244,18.484,41.7244,18.484,NA,1,1,1,1,1,BCI,PRI2CO,Fabaceae-Caesalpinioideae,Prioria,copaifera,T
PRIC,5,2,20080318,4,81.2554,51.8269,1,0,NA,60.6804,35.5835,60.6804,35.5835,NA,1,1,1,1,1,BCI,PRI2CO,Fabaceae-Caesalpinioideae,Prioria,copaifera,T
PRIC,5,3,20080318,4,95.0546,61.4096,1,0,NA,72.2342,43.9281,72.2342,43.9281,NA,1,1,1,1,1,BCI,PRI2CO,Fabaceae-Caesalpinioideae,Prioria,copaifera,T
PRIC,5,4,20080318,4,71.1234,41.6671,1,0,NA,50.6221,28.0613,50.6221,28.0613,NA,1,1,1,1,1,BCI,PRI2CO,Fabaceae-Caesalpinioideae,Prioria,copaifera,T
PRIC,5,5,20080318,4,82.8983,52.6876,1,0,NA,60.2648,35.037,60.2648,35.037,NA,1,1,1,1,1,BCI,PRI2CO,Fabaceae-Caesalpinioideae,Prioria,copaifera,T
PRIC,6,1,20080318,5,67.8779,42.765,1,0,NA,47.4902,26.8081,47.4902,26.8081,NA,1,1,1,1,1,BCI,PRI2CO,Fabaceae-Caesalpinioideae,Prioria,copaifera,T
PRIC,6,2,20080318,5,87.9887,54.035,1,0,NA,64.1389,36.1781,64.1389,36.1781,NA,1,1,1,1,1,BCI,PRI2CO,Fabaceae-Caesalpinioideae,Prioria,copaifera,T
PRIC,6,3,20080318,5,60.1248,34.5159,1,0,NA,40.8419,21.5943,40.8419,21.5943,NA,1,1,1,1,1,BCI,PRI2CO,Fabaceae-Caesalpinioideae,Prioria,copaifera,T
PRIC,6,4,20080318,5,59.3568,38.242,1,0,NA,42.292,24.4093,42.292,24.4093,NA,1,1,1,1,1,BCI,PRI2CO,Fabaceae-Caesalpinioideae,Prioria,copaifera,T
PRIC,6,5,20080318,5,44.5732,25.6728,1,0,NA,32.9928,17.9957,32.9928,17.9957,NA,1,1,1,1,1,BCI,PRI2CO,Fabaceae-Caesalpinioideae,Prioria,copaifera,T
PROP,1,1,20000218,1,10.0554,2.772,3,0,3,0.7373,0.484,0.1189,0.0228,0.457,1,1,1,1,1,unknown,PROTPA,Burseraceae,Protium,panamense,T
PROP,1,1,20000218,1,10.0554,2.772,3,0,3,0.7141,0.4787,0.1382,0.0399,0.4384,1,1,1,1,1,unknown,PROTPA,Burseraceae,Protium,panamense,T
PROP,1,1,20000218,1,10.0554,2.772,3,0,3,0.7949,0.5181,0.1581,0.0423,0.4756,1,1,1,1,1,unknown,PROTPA,Burseraceae,Protium,panamense,T
PROP,1,2,20000218,1,6.42,1.974,1,1,2,0.7939,0.5238,0.134,0.0437,0.482,1,1,1,1,1,unknown,PROTPA,Burseraceae,Protium,panamense,T
PROP,1,3,20000218,1,5.7496,1.6779,2,0,2,0.6121,0.4336,0.0314,0.0036,0.43,1,1,1,1,1,unknown,PROTPA,Burseraceae,Protium,panamense,T
PROP,1,3,20000218,1,5.7496,1.6779,2,0,2,0.6799,0.4735,0.0966,0.0132,0.467,1,1,1,1,1,unknown,PROTPA,Burseraceae,Protium,panamense,T
PROP,1,4,20000218,1,5.5181,1.5793,1,1,2,0.7258,0.4363,0.1158,0.0122,0.4245,1,1,1,1,1,unknown,PROTPA,Burseraceae,Protium,panamense,T
PROP,1,5,20000218,1,4.7178,1.4465,1,1,2,0.5432,0.3657,0.0596,0.0026,0.3372,1,1,1,1,1,unknown,PROTPA,Burseraceae,Protium,panamense,T
PROP,2,1,20010824,2,7.0282,1.9952,1,1,3,0.7692,0.5982,0.1377,0.1043,0.4949,1,1,1,1,1,Sherman,PROTPA,Burseraceae,Protium,panamense,T
PROP,2,2,20010824,2,8.96,2.4548,1,2,1,0.6387,0.5467,0.1259,0.0973,0.4491,1,1,1,1,1,Sherman,PROTPA,Burseraceae,Protium,panamense,T
PROP,2,3,20010824,2,4.9083,1.5266,1,0,2,0.878,0.6963,0.226,0.1839,0.5121,1,1,1,1,1,Sherman,PROTPA,Burseraceae,Protium,panamense,T
PROP,2,4,20010824,2,7.2147,2.1424,2,0,NA,0.06494,0.4629,0.0862,0.0328,0.4302,1,1,1,1,1,Sherman,PROTPA,Burseraceae,Protium,panamense,T
PROP,2,4,20010824,2,7.2147,2.1424,2,0,NA,0.7512,0.5785,0.1429,0.1073,0.4709,1,1,1,1,1,Sherman,PROTPA,Burseraceae,Protium,panamense,T
PROP,2,5,20010824,2,4.0676,1.2375,1,0,NA,0.7576,0.563,0.1738,0.1286,0.4356,1,1,1,1,1,Sherman,PROTPA,Burseraceae,Protium,panamense,T
PROP,3,1,20070626,3,7.2383,1.8501,2,0,2,0.7883,0.0366,0.1159,0.0166,0.3796,1,1,1,1,1,BCI,PROTPA,Burseraceae,Protium,panamense,T
PROP,3,1,20070626,3,7.2383,1.8501,2,0,2,0.6421,0.4094,0.1192,0.0394,0.37,1,1,1,1,1,BCI,PROTPA,Burseraceae,Protium,panamense,T
PROP,3,2,20070626,3,6.8657,1.6997,1,1,2,0.5736,0.3596,0.1226,0.0259,0.3335,1,1,1,1,1,BCI,PROTPA,Burseraceae,Protium,panamense,T
PROP,3,3,20070626,3,5.017,1.1507,1,0,1,0.9634,0.5311,0.2791,0.0384,0.4926,1,1,1,1,1,BCI,PROTPA,Burseraceae,Protium,panamense,T
PROP,3,4,20070626,3,7.6367,1.9345,1,0,1,0.788,0.4279,0.2101,0.0218,0.4059,1,1,1,1,1,BCI,PROTPA,Burseraceae,Protium,panamense,T
PROP,3,4,20070626,3,7.6367,1.9345,1,0,1,0.8184,0.4604,0.1735,0.0231,0.4369,1,1,1,1,1,BCI,PROTPA,Burseraceae,Protium,panamense,T
PROP,4,1,20070627,3,4.9561,1.1987,1,0,1,0.8231,0.462,0.2293,0.0811,0.4416,1,1,1,1,1,BCI,PROTPA,Burseraceae,Protium,panamense,T
PROP,5,1,20070629,4,4.6567,1.2348,1,0,NA,0.9294,0.6348,0.2029,0.1416,0.4926,1,1,1,1,1,BCI,PROTPA,Burseraceae,Protium,panamense,T
PROT,1,1,19940727,1,6.408,1.553,3,1,4,1.184,0.291,NA,NA,NA,1,1,1,1,1,CUT-MW,PROTTE,Burseraceae,Protium,tenuifolium,T
PROT,1,1,19940727,1,6.408,1.553,3,1,4,1.101,0.272,NA,NA,NA,1,1,1,1,1,CUT-MW,PROTTE,Burseraceae,Protium,tenuifolium,T
PROT,1,1,19940727,1,6.408,1.553,3,1,4,0.97,0.241,NA,NA,NA,1,1,1,1,1,CUT-MW,PROTTE,Burseraceae,Protium,tenuifolium,T
PROT,1,2,19940727,1,6.983,1.644,4,1,5,0.896,0.233,NA,NA,NA,1,1,1,1,1,CUT-MW,PROTTE,Burseraceae,Protium,tenuifolium,T
PROT,1,2,19940727,1,6.983,1.644,4,1,5,0.926,0.237,NA,NA,NA,1,1,1,1,1,CUT-MW,PROTTE,Burseraceae,Protium,tenuifolium,T
PROT,1,2,19940727,1,6.983,1.644,4,1,5,0.509,0.171,NA,NA,NA,1,1,1,1,1,CUT-MW,PROTTE,Burseraceae,Protium,tenuifolium,T
PROT,1,2,19940727,1,6.983,1.644,4,1,5,0.346,0.144,NA,NA,NA,1,1,1,1,1,CUT-MW,PROTTE,Burseraceae,Protium,tenuifolium,T
PROT,1,3,19940727,1,3.357,0.929,2,1,3,0.343,0.101,NA,NA,NA,1,1,1,1,1,CUT-MW,PROTTE,Burseraceae,Protium,tenuifolium,T
PROT,1,3,19940727,1,3.357,0.929,2,1,3,0.553,0.245,NA,NA,NA,1,1,1,1,1,CUT-MW,PROTTE,Burseraceae,Protium,tenuifolium,T
PROT,1,4,19940727,1,3.999,1.029,2,0,2,1.146,0.318,NA,NA,NA,1,1,1,1,1,CUT-MW,PROTTE,Burseraceae,Protium,tenuifolium,T
PROT,1,4,19940727,1,3.999,1.029,2,0,2,1.15,0.327,NA,NA,NA,1,1,1,1,1,CUT-MW,PROTTE,Burseraceae,Protium,tenuifolium,T
PROT,1,5,19940727,1,5.671,1.417,2,1,3,1.324,0.363,NA,NA,NA,1,1,1,1,1,CUT-MW,PROTTE,Burseraceae,Protium,tenuifolium,T
PROT,1,5,19940727,1,5.671,1.417,2,1,3,1.345,0.364,NA,NA,NA,1,1,1,1,1,CUT-MW,PROTTE,Burseraceae,Protium,tenuifolium,T
PROT,2,1,19950719,2,2.027,NA,1,3,4,0.516,NA,NA,NA,NA,1,1,1,1,1,MWM20,PROTTE,Burseraceae,Protium,tenuifolium,T
PROT,2,2,19950719,2,3.548,NA,2,3,5,0.548,NA,NA,NA,NA,1,1,1,1,1,MWM20,PROTTE,Burseraceae,Protium,tenuifolium,T
PROT,2,2,19950719,2,3.548,NA,2,3,5,0.573,NA,NA,NA,NA,1,1,1,1,1,MWM20,PROTTE,Burseraceae,Protium,tenuifolium,T
PROT,2,3,19950719,2,3.009,NA,2,3,5,0.351,NA,NA,NA,NA,1,1,1,1,1,MWM20,PROTTE,Burseraceae,Protium,tenuifolium,T
PROT,2,3,19950719,2,3.009,NA,2,3,5,0.272,NA,NA,NA,NA,1,1,1,1,1,MWM20,PROTTE,Burseraceae,Protium,tenuifolium,T
PROT,2,4,19950719,2,5.423,NA,4,1,5,0.335,NA,NA,NA,NA,1,1,1,1,1,MWM20,PROTTE,Burseraceae,Protium,tenuifolium,T
PROT,2,4,19950719,2,5.423,NA,4,1,5,0.268,NA,NA,NA,NA,1,1,1,1,1,MWM20,PROTTE,Burseraceae,Protium,tenuifolium,T
PROT,2,4,19950719,2,5.423,NA,4,1,5,0.227,NA,NA,NA,NA,1,1,1,1,1,MWM20,PROTTE,Burseraceae,Protium,tenuifolium,T
