sp,cen_interval,tStart,tEnd,tCenInt,Nt0,Nt1,S_t1,M_t1,R_t1,site
hirtam,4,1995-05-20,2000-05-14,4.983606557377049,41,31,28,6.04091528923382e-6,1.3940573744385738e-6,bci
hirtam,5,2000-05-14,2005-05-29,5.041095890410959,31,26,25,2.5899838506063314e-6,4.316639751010552e-7,bci
hirtam,6,2005-05-29,2010-05-17,4.967123287671233,26,22,22,1.7197799600946307e-6,0,bci
hirtam,7,2010-05-17,2015-07-09,5.144808743169399,22,18,17,2.150694018954331e-6,4.301388037908662e-7,bci
ficuob,1,1982-01-01,1985-05-03,3.334246575342466,12,10,9,1.983925464992309e-6,6.613084883307697e-7,bci
ficuob,2,1985-05-03,1990-08-10,5.271232876712329,10,8,7,1.3085191952310483e-6,4.3617306507701607e-7,bci
ficuob,3,1990-08-10,1995-05-20,4.7753424657534245,8,9,7,4.41205550895404e-7,8.82411101790808e-7,bci
ficuob,4,1995-05-20,2000-05-14,4.983606557377049,9,7,7,8.852008978028218e-7,0,bci
ficuob,5,2000-05-14,2005-05-29,5.041095890410959,7,7,7,0,NaN,bci
ficuob,6,2005-05-29,2010-05-17,4.967123287671233,7,7,6,4.2780610551988693e-7,4.2780610551988693e-7,bci
ficuob,7,2010-05-17,2015-07-09,5.144808743169399,7,11,7,0,NaN,bci
tropra,1,1982-01-01,1985-05-03,3.334246575342466,315,338,299,9.77309731375612e-6,2.382192470228054e-5,bci
tropra,2,1985-05-03,1990-08-10,5.271232876712329,338,345,303,1.3874307560526463e-5,1.6649169072631756e-5,bci
tropra,3,1990-08-10,1995-05-20,4.7753424657534245,345,336,308,1.6198698290758658e-5,1.2258474382195742e-5,bci
tropra,4,1995-05-20,2000-05-14,4.983606557377049,336,309,288,2.046781961894644e-5,8.954671083289068e-6,bci
tropra,5,2000-05-14,2005-05-29,5.041095890410959,309,282,266,1.8099519105899952e-5,6.73470478359068e-6,bci
tropra,6,2005-05-29,2010-05-17,4.967123287671233,282,260,244,1.6197466857367653e-5,6.8199860452074325e-6,bci
tropra,7,2010-05-17,2015-07-09,5.144808743169399,260,236,216,1.840558241459995e-5,8.36617382481816e-6,bci
protpa,1,1982-01-01,1985-05-03,3.334246575342466,2741,2914,2575,1.0175912055147108e-4,2.0780928835511262e-4,bci
protpa,2,1985-05-03,1990-08-10,5.271232876712329,2914,3150,2674,9.425914609370634e-5,1.8694730641918424e-4,bci
protpa,3,1990-08-10,1995-05-20,4.7753424657534245,3150,3137,2869,1.220736233025787e-4,1.1642608912843807e-4,bci
protpa,4,1995-05-20,2000-05-14,4.983606557377049,3137,3036,2809,1.3750472715208612e-4,9.516333251074253e-5,bci
protpa,5,2000-05-14,2005-05-29,5.041095890410959,3036,2984,2718,1.3181944103237377e-4,1.1026406073777176e-4,bci
protpa,6,2005-05-29,2010-05-17,4.967123287671233,2984,3119,2681,1.2727369997063146e-4,1.8397980391794252e-4,bci
protpa,7,2010-05-17,2015-07-09,5.144808743169399,3119,3219,2779,1.3838835996110083e-4,1.790908187731893e-4,bci
ficuto,1,1982-01-01,1985-05-03,3.334246575342466,66,61,60,3.719829979128437e-6,6.199716631880728e-7,bci
ficuto,2,1985-05-03,1990-08-10,5.271232876712329,61,45,45,6.841501480391564e-6,0,bci
ficuto,3,1990-08-10,1995-05-20,4.7753424657534245,45,34,34,5.13074481962628e-6,0,bci
ficuto,4,1995-05-20,2000-05-14,4.983606557377049,34,27,27,3.0737952662843596e-6,0,bci
ficuto,5,2000-05-14,2005-05-29,5.041095890410959,27,24,22,2.149785688304812e-6,8.599142753219247e-7,bci
ficuto,6,2005-05-29,2010-05-17,4.967123287671233,24,23,21,1.2731957343221528e-6,8.487971562147686e-7,bci
ficuto,7,2010-05-17,2015-07-09,5.144808743169399,23,14,14,4.231243044603447e-6,0,bci
unonpi,1,1982-01-01,1985-05-03,3.334246575342466,773,805,713,3.701339833703212e-5,5.675387745011592e-5,bci
unonpi,2,1985-05-03,1990-08-10,5.271232876712329,805,829,723,3.2481302475616666e-5,4.198802515140691e-5,bci
unonpi,3,1990-08-10,1995-05-20,4.7753424657534245,829,759,712,5.1991205183974673e-5,2.088535592860521e-5,bci
unonpi,4,1995-05-20,2000-05-14,4.983606557377049,759,687,650,4.649482863224676e-5,1.5782648251313122e-5,bci
unonpi,5,2000-05-14,2005-05-29,5.041095890410959,687,635,570,4.995558063340053e-5,2.7753100351889186e-5,bci
unonpi,6,2005-05-29,2010-05-17,4.967123287671233,635,667,560,3.173293392828795e-5,4.527231907102414e-5,bci
unonpi,7,2010-05-17,2015-07-09,5.144808743169399,667,711,560,4.457601018047464e-5,6.29063321238474e-5,bci
maquco,1,1982-01-01,1985-05-03,3.334246575342466,1416,1468,1315,6.216027528991954e-5,9.416358534017513e-5,bci
maquco,2,1985-05-03,1990-08-10,5.271232876712329,1468,1534,1360,4.225570112836698e-5,6.807862959570236e-5,bci
maquco,3,1990-08-10,1995-05-20,4.7753424657534245,1534,1533,1444,3.859974796197116e-5,3.817086187350481e-5,bci
maquco,4,1995-05-20,2000-05-14,4.983606557377049,1533,1491,1430,4.249246966816619e-5,2.5165443201535314e-5,bci
maquco,5,2000-05-14,2005-05-29,5.041095890410959,1491,1425,1389,4.162489662295901e-5,1.4691139984573768e-5,bci
maquco,6,2005-05-29,2010-05-17,4.967123287671233,1425,1352,1329,3.973815885380413e-5,9.520600558723906e-6,bci
maquco,7,2010-05-17,2015-07-09,5.144808743169399,1352,1264,1245,4.298826349870869e-5,7.633429967060421e-6,bci
gar2ma,1,1982-01-01,1985-05-03,3.334246575342466,656,705,640,9.680460499505926e-6,3.932687077924282e-5,bci
gar2ma,2,1985-05-03,1990-08-10,5.271232876712329,705,557,489,9.45386047667325e-5,2.976215335248986e-5,bci
gar2ma,3,1990-08-10,1995-05-20,4.7753424657534245,557,404,375,8.85754687213728e-5,1.411367358747149e-5,bci
gar2ma,4,1995-05-20,2000-05-14,4.983606557377049,404,394,364,1.6728406312545115e-5,1.2546304734408837e-5,bci
gar2ma,5,2000-05-14,2005-05-29,5.041095890410959,394,414,375,7.688111166115989e-6,1.5780859762027554e-5,bci
gar2ma,6,2005-05-29,2010-05-17,4.967123287671233,414,420,388,1.0741728407216015e-5,1.3220588808881249e-5,bci
gar2ma,7,2010-05-17,2015-07-09,5.144808743169399,420,425,398,8.738669117080314e-6,1.0724730280053112e-5,bci
macrgl,1,1982-01-01,1985-05-03,3.334246575342466,101,109,99,1.2080814326055361e-6,6.040407163027681e-6,bci
macrgl,2,1985-05-03,1990-08-10,5.271232876712329,109,116,104,1.9333546642460032e-06,4.6400511941904075e-6,bci
macrgl,3,1990-08-10,1995-05-20,4.7753424657534245,116,107,105,4.790163618164384e-6,8.709388396662516e-7,bci
macrgl,4,1995-05-20,2000-05-14,4.983606557377049,107,97,93,5.937629980914208e-6,1.696465708832631e-6,bci
macrgl,5,2000-05-14,2005-05-29,5.041095890410959,97,98,93,1.6138554194752802e-6,2.0173192743441003e-6,bci
macrgl,6,2005-05-29,2010-05-17,4.967123287671233,98,93,89,3.7645511286617154e-6,1.6731338349607624e-6,bci
macrgl,7,2010-05-17,2015-07-09,5.144808743169399,93,94,82,4.495718296036987e-6,4.904419959313077e-6,bci
randar,1,1982-01-01,1985-05-03,3.334246575342466,1128,1171,1070,3.543555123758154e-5,6.170673577578854e-5,bci
randar,2,1985-05-03,1990-08-10,5.271232876712329,1171,1168,1066,4.136975588596596e-5,4.0187762860652645e-5,bci
randar,3,1990-08-10,1995-05-20,4.7753424657534245,1168,1137,1081,3.7560361893600515e-5,2.417678466714516e-5,bci
randar,4,1995-05-20,2000-05-14,4.983606557377049,1137,1026,984,6.499807619214023e-5,1.7842609150783593e-5,bci
randar,5,2000-05-14,2005-05-29,5.041095890410959,1026,978,935,3.7459646257656034e-5,1.7700711967903402e-5,bci
randar,6,2005-05-29,2010-05-17,4.967123287671233,978,951,897,3.3750019430231337e-5,2.2500012953487558e-5,bci
randar,7,2010-05-17,2015-07-09,5.144808743169399,951,935,849,4.148438420033571e-5,3.497702981596932e-5,bci
cespma,1,1982-01-01,1985-05-03,3.334246575342466,7,5,5,1.3438494524255354e-6,0,bci
cespma,2,1985-05-03,1990-08-10,5.271232876712329,5,6,5,0,NaN,bci
cespma,3,1990-08-10,1995-05-20,4.7753424657534245,6,4,4,9.76839264788782e-7,0,bci
cespma,4,1995-05-20,2000-05-14,4.983606557377049,4,4,4,0,NaN,bci
cespma,5,2000-05-14,2005-05-29,5.041095890410959,4,2,2,1.0277203531698794e-6,0,bci
cespma,6,2005-05-29,2010-05-17,4.967123287671233,2,2,2,0,NaN,bci
cespma,7,2010-05-17,2015-07-09,5.144808743169399,2,2,2,0,NaN,bci
cordla,1,1982-01-01,1985-05-03,3.334246575342466,1703,1729,1571,8.142615539945782e-5,9.746464055389648e-5,bci
cordla,2,1985-05-03,1990-08-10,5.271232876712329,1729,1759,1530,7.929115751790239e-5,9.124459834974697e-5,bci
cordla,3,1990-08-10,1995-05-20,4.7753424657534245,1759,1631,1466,1.3170410296088232e-4,7.416783955135011e-5,bci
cordla,4,1995-05-20,2000-05-14,4.983606557377049,1631,1362,1254,1.675920449269575e-4,4.801045318862442e-5,bci
cordla,5,2000-05-14,2005-05-29,5.041095890410959,1362,1241,1109,1.0880847585624202e-4,5.676963957716975e-5,bci
cordla,6,2005-05-29,2010-05-17,4.967123287671233,1241,1188,1032,9.046172092068952e-5,6.752166729008405e-5,bci
cordla,7,2010-05-17,2015-07-09,5.144808743169399,1188,1118,980,8.724703561171083e-5,5.78850524731543e-5,bci
picrla,1,1982-01-01,1985-05-03,3.334246575342466,1171,1208,1069,6.314660884307679e-5,8.60527316587027e-5,bci
picrla,2,1985-05-03,1990-08-10,5.271232876712329,1208,1218,1044,6.595731508894924e-5,6.997910259437298e-5,bci
picrla,3,1990-08-10,1995-05-20,4.7753424657534245,1218,1169,1058,7.079119988531047e-5,4.9111394920434135e-5,bci
picrla,4,1995-05-20,2000-05-14,4.983606557377049,1169,1096,969,8.639218336481789e-5,5.485903643665936e-5,bci
picrla,5,2000-05-14,2005-05-29,5.041095890410959,1096,1127,937,6.710564668949011e-5,8.018913755347875e-5,bci
picrla,6,2005-05-29,2010-05-17,4.967123287671233,1127,1131,961,7.115850854096971e-5,7.287317139737861e-5,bci
picrla,7,2010-05-17,2015-07-09,5.144808743169399,1131,1184,965,6.87224123597096e-5,9.066390546250845e-5,bci
cupala,1,1982-01-01,1985-05-03,3.334246575342466,56,53,50,3.742832426774273e-6,1.8714162133871364e-6,bci
cupala,2,1985-05-03,1990-08-10,5.271232876712329,53,56,46,2.8105391061619207e-6,4.015055865945601e-6,bci
cupala,3,1990-08-10,1995-05-20,4.7753424657534245,56,53,47,4.0347358815471135e-6,2.689823921031409e-6,bci
cupala,4,1995-05-20,2000-05-14,4.983606557377049,53,52,50,1.232147101436909e-6,8.214314009579394e-7,bci
cupala,5,2000-05-14,2005-05-29,5.041095890410959,52,52,46,2.498829563111312e-6,2.498829563111312e-6,bci
cupala,6,2005-05-29,2010-05-17,4.967123287671233,52,64,46,2.5355858896249365e-6,7.60675766887481e-6,bci
cupala,7,2010-05-17,2015-07-09,5.144808743169399,64,76,57,2.8496324708918194e-6,7.734716706706367e-6,bci
zantse,1,1982-01-01,1985-05-03,3.334246575342466,1,1,1,0,NaN,bci
zantse,2,1985-05-03,1990-08-10,5.271232876712329,1,1,1,0,NaN,bci
zantse,3,1990-08-10,1995-05-20,4.7753424657534245,1,1,1,0,NaN,bci
zantse,4,1995-05-20,2000-05-14,4.983606557377049,1,1,1,0,NaN,bci
zantse,5,2000-05-14,2005-05-29,5.041095890410959,1,1,1,0,NaN,bci
zantse,6,2005-05-29,2010-05-17,4.967123287671233,1,1,1,0,NaN,bci
zantse,7,2010-05-17,2015-07-09,5.144808743169399,1,0,0,2e-6,0,bci
xyl1ma,1,1982-01-01,1985-05-03,3.334246575342466,817,937,798,1.1490895960799486e-5,8.40649757132173e-5,bci
xyl1ma,2,1985-05-03,1990-08-10,5.271232876712329,937,1060,898,1.5053281267087135e-5,6.252901449405426e-5,bci
xyl1ma,3,1990-08-10,1995-05-20,4.7753424657534245,1060,1165,1033,1.1423711308506918e-5,5.584925528603382e-5,bci
xyl1ma,4,1995-05-20,2000-05-14,4.983606557377049,1165,1253,1095,2.8792108620868052e-5,6.49879023156736e-5,bci
xyl1ma,5,2000-05-14,2005-05-29,5.041095890410959,1253,1454,1209,1.7707533183006997e-5,9.859876431447078e-5,bci
xyl1ma,6,2005-05-29,2010-05-17,4.967123287671233,1454,1698,1384,2.8743388996225523e-5,1.289346306402116e-4,bci
xyl1ma,7,2010-05-17,2015-07-09,5.144808743169399,1698,2131,1618,3.1706832315025065e-5,2.0332006222009824e-4,bci
geniam,1,1982-01-01,1985-05-03,3.334246575342466,90,87,85,3.0594105502940575e-6,1.223764220117623e-6,bci
geniam,2,1985-05-03,1990-08-10,5.271232876712329,87,85,83,1.5467523475500395e-6,7.733761737750197e-7,bci
geniam,3,1990-08-10,1995-05-20,4.7753424657534245,85,77,77,3.482697447319122e-6,0,bci
geniam,4,1995-05-20,2000-05-14,4.983606557377049,77,71,71,2.4865921971718088e-6,0,bci
geniam,5,2000-05-14,2005-05-29,5.041095890410959,71,67,65,2.465415023880248e-6,8.218050079600827e-7,bci
geniam,6,2005-05-29,2010-05-17,4.967123287671233,67,68,62,2.0760680192294227e-6,2.4912816230753073e-6,bci
geniam,7,2010-05-17,2015-07-09,5.144808743169399,68,65,63,2.003963985994429e-6,8.015855943977716e-7,bci
ingasp,1,1982-01-01,1985-05-03,3.334246575342466,22,23,20,1.2399433263761453e-6,1.859914989564218e-6,bci
ingasp,2,1985-05-03,1990-08-10,5.271232876712329,23,23,21,7.870641663977557e-7,7.870641663977557e-7,bci
ingasp,3,1990-08-10,1995-05-20,4.7753424657534245,23,19,19,1.8040702372584962e-6,0,bci
ingasp,4,1995-05-20,2000-05-14,4.983606557377049,19,17,17,8.3870145831801e-7,0,bci
ingasp,5,2000-05-14,2005-05-29,5.041095890410959,17,20,14,1.284601132183893e-6,2.569202264367786e-6,bci
ingasp,6,2005-05-29,2010-05-17,4.967123287671233,20,20,16,1.7571982699697797e-6,1.7571982699697797e-6,bci
ingasp,7,2010-05-17,2015-07-09,5.144808743169399,20,20,17,1.2438079276283e-6,1.2438079276283e-6,bci
hampap,1,1982-01-01,1985-05-03,3.334246575342466,76,50,42,2.4768261555177284e-5,5.827826248277008e-6,bci
hampap,2,1985-05-03,1990-08-10,5.271232876712329,50,39,26,1.1666935915915732e-5,6.319590287787689e-6,bci
hampap,3,1990-08-10,1995-05-20,4.7753424657534245,39,23,17,1.2449137680218272e-5,3.3952193673322556e-6,bci
hampap,4,1995-05-20,2000-05-14,4.983606557377049,23,27,9,7.894059595273955e-6,1.0149505193923655e-5,bci
hampap,5,2000-05-14,2005-05-29,5.041095890410959,27,142,14,6.596362062742365e-6,6.494879569469406e-5,bci
hampap,6,2005-05-29,2010-05-17,4.967123287671233,142,195,76,3.358287870490067e-5,6.055094796792696e-5,bci
hampap,7,2010-05-17,2015-07-09,5.144808743169399,195,118,78,6.362511265800199e-5,2.175217526769299e-5,bci
sapisp,1,1982-01-01,1985-05-03,3.334246575342466,3,3,3,0,NaN,bci
sapisp,2,1985-05-03,1990-08-10,5.271232876712329,3,3,3,0,NaN,bci
sapisp,3,1990-08-10,1995-05-20,4.7753424657534245,3,3,3,0,NaN,bci
sapisp,4,1995-05-20,2000-05-14,4.983606557377049,3,4,3,0,NaN,bci
sapisp,5,2000-05-14,2005-05-29,5.041095890410959,4,3,3,4.4375650845395496e-7,0,bci
sapisp,6,2005-05-29,2010-05-17,4.967123287671233,3,2,2,4.703213477553803e-7,0,bci
sapisp,7,2010-05-17,2015-07-09,5.144808743169399,2,3,1,5.041838463728379e-7,1.0083676927456758e-6,bci
sipapa,1,1982-01-01,1985-05-03,3.334246575342466,431,403,375,3.52419506813006e-5,1.76209753406503e-5,bci
sipapa,2,1985-05-03,1990-08-10,5.271232876712329,403,374,328,3.0879642477525114e-5,1.8939514052882068e-5,bci
sipapa,3,1990-08-10,1995-05-20,4.7753424657534245,374,369,327,2.0742757252586942e-5,1.8536080949120247e-5,bci
sipapa,4,1995-05-20,2000-05-14,4.983606557377049,369,412,305,2.7675766907766867e-5,4.627042279892273e-5,bci
sipapa,5,2000-05-14,2005-05-29,5.041095890410959,412,472,364,2.0000542298270253e-5,4.500122017110807e-5,bci
sipapa,6,2005-05-29,2010-05-17,4.967123287671233,472,481,391,3.511129272378481e-5,3.9012547470872014e-5,bci
sipapa,7,2010-05-17,2015-07-09,5.144808743169399,481,651,426,2.243930345645276e-5,9.179715050367039e-5,bci
myrcga,1,1982-01-01,1985-05-03,3.334246575342466,41,50,38,1.847608302605248e-6,7.390433210420992e-6,bci
myrcga,2,1985-05-03,1990-08-10,5.271232876712329,50,57,47,1.1669691965194852e-6,3.889897321731617e-6,bci
myrcga,3,1990-08-10,1995-05-20,4.7753424657534245,57,52,46,5.005319558900194e-6,2.7301743048546513e-6,bci
myrcga,4,1995-05-20,2000-05-14,4.983606557377049,52,50,41,4.843421092857163e-6,3.962799075974043e-6,bci
myrcga,5,2000-05-14,2005-05-29,5.041095890410959,50,48,40,4.329949577806725e-6,3.4639596622453797e-6,bci
myrcga,6,2005-05-29,2010-05-17,4.967123287671233,48,57,43,2.1026282220642793e-6,5.887359021779982e-6,bci
myrcga,7,2010-05-17,2015-07-09,5.144808743169399,57,65,52,2.01625216486833e-6,5.2422556286576586e-6,bci
nectci,1,1982-01-01,1985-05-03,3.334246575342466,351,358,309,2.6326215600515355e-5,3.071391820060125e-5,bci
nectci,2,1985-05-03,1990-08-10,5.271232876712329,358,359,318,1.591402595720009e-5,1.6311876606130092e-5,bci
nectci,3,1990-08-10,1995-05-20,4.7753424657534245,359,327,302,2.553083425526481e-5,1.1197734322484567e-5,bci
nectci,4,1995-05-20,2000-05-14,4.983606557377049,327,287,279,2.0504286150732685e-5,3.4173810251221144e-6,bci
nectci,5,2000-05-14,2005-05-29,5.041095890410959,287,268,260,1.1140316375219395e-5,3.3008344815464873e-6,bci
nectci,6,2005-05-29,2010-05-17,4.967123287671233,268,260,243,1.0463617239523391e-5,7.1152597228759054e-6,bci
nectci,7,2010-05-17,2015-07-09,5.144808743169399,260,249,240,8.027529187538272e-6,3.612388134392222e-6,bci
ficuma,1,1982-01-01,1985-05-03,3.334246575342466,10,10,10,0,NaN,bci
ficuma,2,1985-05-03,1990-08-10,5.271232876712329,10,8,7,1.3085191952310483e-6,4.3617306507701607e-7,bci
ficuma,3,1990-08-10,1995-05-20,4.7753424657534245,8,6,6,9.354321198169425e-7,0,bci
ficuma,4,1995-05-20,2000-05-14,4.983606557377049,6,6,6,0,NaN,bci
ficuma,5,2000-05-14,2005-05-29,5.041095890410959,6,7,6,0,NaN,bci
ficuma,6,2005-05-29,2010-05-17,4.967123287671233,7,7,7,0,NaN,bci
ficuma,7,2010-05-17,2015-07-09,5.144808743169399,7,6,6,4.1325131464893293e-7,0,bci
maytsc,1,1982-01-01,1985-05-03,3.334246575342466,87,89,84,1.8216623090498477e-6,3.036103848416413e-6,bci
maytsc,2,1985-05-03,1990-08-10,5.271232876712329,89,93,85,1.5460804558011164e-6,3.092160911602233e-6,bci
maytsc,3,1990-08-10,1995-05-20,4.7753424657534245,93,96,91,8.448497806743729e-7,2.1121244516859323e-6,bci
maytsc,4,1995-05-20,2000-05-14,4.983606557377049,96,88,88,3.323133215418004e-6,0,bci
maytsc,5,2000-05-14,2005-05-29,5.041095890410959,88,86,82,2.448285903194554e-6,1.6321906021297026e-6,bci
maytsc,6,2005-05-29,2010-05-17,4.967123287671233,86,85,84,8.128798172570285e-7,4.0643990862851424e-7,bci
maytsc,7,2010-05-17,2015-07-09,5.144808743169399,85,82,79,2.4017341126468463e-6,1.2008670563234232e-6,bci
phoeci,1,1982-01-01,1985-05-03,3.334246575342466,89,92,77,7.566333782128714e-6,9.457917227660892e-6,bci
phoeci,2,1985-05-03,1990-08-10,5.271232876712329,92,97,72,8.360458366550971e-6,1.0450572958188713e-5,bci
phoeci,3,1990-08-10,1995-05-20,4.7753424657534245,97,99,84,5.75855637305374e-6,6.6444881227543154e-6,bci
phoeci,4,1995-05-20,2000-05-14,4.983606557377049,99,92,81,7.814317470511541e-6,4.7754162319792744e-6,bci
phoeci,5,2000-05-14,2005-05-29,5.041095890410959,92,93,75,7.3078834426035235e-6,7.73775893922726e-6,bci
phoeci,6,2005-05-29,2010-05-17,4.967123287671233,93,94,68,1.1362245594321014e-5,1.1816735418093854e-5,bci
phoeci,7,2010-05-17,2015-07-09,5.144808743169399,94,92,74,8.54172596519971e-6,7.687553368679739e-6,bci
licahy,1,1982-01-01,1985-05-03,3.334246575342466,120,123,114,3.6638514722376405e-6,5.4957772083564606e-6,bci
licahy,2,1985-05-03,1990-08-10,5.271232876712329,123,135,118,1.92912217908178e-6,6.559015408878052e-6,bci
licahy,3,1990-08-10,1995-05-20,4.7753424657534245,135,142,131,1.6952484204449381e-6,4.66193315622358e-6,bci
licahy,4,1995-05-20,2000-05-14,4.983606557377049,142,132,128,5.853878624697967e-6,1.672536749913705e-6,bci
licahy,5,2000-05-14,2005-05-29,5.041095890410959,132,135,121,4.517647600985813e-6,5.74973331034558e-6,bci
licahy,6,2005-05-29,2010-05-17,4.967123287671233,135,148,124,4.580709274731376e-6,9.994274781232095e-6,bci
licahy,7,2010-05-17,2015-07-09,5.144808743169399,148,169,144,1.5721749158302137e-6,9.826093223938836e-6,bci
tachve,1,1982-01-01,1985-05-03,3.334246575342466,2923,3030,2646,1.7198249533916307e-4,2.384161668239661e-4,bci
tachve,2,1985-05-03,1990-08-10,5.271232876712329,3030,3164,2542,1.9856333206913645e-4,2.5308686997336654e-4,bci
tachve,3,1990-08-10,1995-05-20,4.7753424657534245,3164,3027,2665,2.233991410479949e-4,1.6206510833541914e-4,bci
tachve,4,1995-05-20,2000-05-14,4.983606557377049,3027,2554,2248,3.5085802387233527e-4,1.3782099525665544e-4,bci
tachve,5,2000-05-14,2005-05-29,5.041095890410959,2554,2297,1949,2.6671660631265683e-4,1.5341715536661913e-4,bci
tachve,6,2005-05-29,2010-05-17,4.967123287671233,2297,2135,1715,2.6244698634108606e-4,1.8939473241109305e-4,bci
tachve,7,2010-05-17,2015-07-09,5.144808743169399,2135,1950,1578,2.436754732218568e-4,1.6274196775319702e-4,bci
protco,1,1982-01-01,1985-05-03,3.334246575342466,918,902,818,6.242328070599601e-5,5.243555579303666e-5,bci
protco,2,1985-05-03,1990-08-10,5.271232876712329,902,907,764,5.594127469721388e-5,5.796813247609845e-5,bci
protco,3,1990-08-10,1995-05-20,4.7753424657534245,907,878,808,4.3378225413916e-5,3.06714725148901e-5,bci
protco,4,1995-05-20,2000-05-14,4.983606557377049,878,804,742,5.831034007549143e-5,2.6582655034415212e-5,bci
protco,5,2000-05-14,2005-05-29,5.041095890410959,804,743,685,5.029085009151713e-5,2.4511506767294066e-5,bci
protco,6,2005-05-29,2010-05-17,4.967123287671233,743,748,656,3.679368332377675e-5,3.8908262825143235e-5,bci
protco,7,2010-05-17,2015-07-09,5.144808743169399,748,772,654,3.8545025297055145e-5,4.8386308351622414e-5,bci
laciag,1,1982-01-01,1985-05-03,3.334246575342466,1562,1721,1411,9.381985233235552e-5,1.9261029286774976e-4,bci
laciag,2,1985-05-03,1990-08-10,5.271232876712329,1721,1780,1475,9.926089268814909e-5,1.2306736695075394e-4,bci
laciag,3,1990-08-10,1995-05-20,4.7753424657534245,1780,1756,1538,1.0728977559083825e-4,9.664946726777992e-5,bci
laciag,4,1995-05-20,2000-05-14,4.983606557377049,1756,1532,1397,1.5753288491372397e-4,5.9239385691790354e-5,bci
laciag,5,2000-05-14,2005-05-29,5.041095890410959,1532,1411,1281,1.0684877517355893e-4,5.5340003077938886e-5,bci
laciag,6,2005-05-29,2010-05-17,4.967123287671233,1411,1395,1208,8.688436761703983e-5,8.003633864229777e-5,bci
